100 4950
27 37 57
27 38 20
27 39 72
27 40 100
27 41 50
27 42 76
27 43 92
27 44 78
27 45 21
27 46 101
27 47 37
27 48 57
27 49 28
27 50 82
27 51 76
27 52 9
27 53 14
27 54 12
27 55 67
27 56 82
27 57 39
27 58 30
27 59 66
27 60 70
27 61 85
27 62 5
27 63 79
27 64 6
27 65 60
27 66 80
27 67 1
27 68 58
27 69 67
27 70 56
27 71 76
27 72 89
27 73 11
27 74 90
27 75 28
27 76 73
27 77 75
27 78 18
27 79 70
27 80 37
27 81 76
27 82 4
27 83 69
27 84 19
27 85 73
27 86 58
27 87 86
27 88 95
27 89 78
27 90 84
27 91 39
27 92 16
27 93 43
27 94 97
27 95 5
27 96 16
27 97 36
27 98 70
27 99 35
28 29 5
28 30 25
28 31 100
28 32 44
28 33 66
28 34 58
28 35 66
28 36 10
28 37 97
28 38 61
28 39 71
28 40 44
28 41 55
28 42 44
28 43 23
28 44 62
28 45 91
28 46 76
28 47 80
28 48 38
28 49 44
28 50 67
28 51 34
28 52 73
28 53 63
28 54 99
28 55 1
28 56 89
28 57 82
28 58 94
28 59 54
28 60 9
28 61 12
28 62 43
28 63 48
28 64 20
28 65 88
28 66 81
28 67 25
28 68 53
28 69 89
28 70 15
28 71 85
28 72 96
28 73 66
28 74 101
28 75 41
28 76 77
28 77 82
28 78 61
28 79 85
28 80 97
28 81 76
28 82 73
28 83 86
28 84 64
28 85 72
28 86 18
28 87 13
28 88 7
28 89 41
28 90 90
28 91 8
28 92 27
28 93 57
28 94 68
28 95 55
28 96 8
28 97 5
28 98 7
28 99 41
29 30 55
29 31 70
29 32 84
29 33 33
29 34 55
29 35 31
29 36 80
29 37 53
29 38 2
29 39 12
29 40 84
29 41 14
29 42 34
29 43 50
29 44 96
29 45 26
29 46 20
29 47 56
29 48 62
29 49 27
29 50 81
29 51 9
29 52 35
29 53 32
29 54 20
29 55 31
29 56 73
29 57 73
29 58 37
29 59 87
29 60 11
29 61 49
29 62 21
29 63 39
29 64 11
29 65 85
29 66 94
29 67 2
29 68 79
29 69 19
29 70 68
29 71 79
29 72 44
29 73 68
29 74 72
29 75 2
29 76 51
29 77 48
29 78 51
29 79 72
29 80 29
29 81 29
29 82 81
29 83 6
29 84 76
29 85 44
29 86 36
29 87 78
29 88 36
29 89 82
29 90 34
29 91 69
29 92 88
29 93 29
29 94 99
29 95 31
29 96 11
29 97 1
29 98 84
29 99 52
30 31 12
30 32 82
30 33 73
30 34 7
30 35 37
30 36 17
30 37 90
30 38 96
30 39 55
30 40 11
30 41 17
30 42 17
30 43 9
30 44 94
30 45 2
30 46 37
30 47 71
30 48 18
30 49 89
30 50 82
30 51 23
30 52 99
30 53 56
30 54 69
30 55 80
30 56 60
30 57 2
30 58 32
30 59 82
30 60 43
30 61 39
30 62 59
30 63 60
30 64 12
30 65 56
30 66 30
30 67 38
30 68 44
30 69 18
30 70 7
30 71 23
30 72 99
30 73 2
30 74 2
30 75 90
30 76 94
30 77 57
30 78 83
30 79 71
30 80 68
30 81 77
30 82 74
30 83 3
30 84 95
30 85 13
30 86 25
30 87 1
30 88 94
30 89 71
30 90 10
30 91 66
30 92 34
30 93 7
30 94 62
30 95 101
30 96 75
30 97 26
30 98 71
30 99 79
31 32 98
31 33 14
31 34 21
31 35 57
31 36 60
31 37 82
31 38 41
31 39 17
31 40 25
31 41 10
31 42 59
31 43 28
31 44 31
31 45 14
31 46 85
31 47 58
31 48 24
31 49 47
31 50 94
31 51 12
31 52 92
31 53 43
31 54 19
31 55 59
31 56 21
31 57 31
31 58 55
31 59 85
31 60 2
31 61 83
31 62 89
31 63 1
31 64 45
31 65 91
31 66 91
31 67 28
31 68 19
31 69 41
31 70 69
31 71 48
31 72 41
31 73 88
31 74 76
31 75 79
31 76 61
31 77 17
31 78 71
31 79 72
31 80 75
31 81 54
31 82 48
31 83 87
31 84 54
31 85 32
31 86 9
31 87 4
31 88 93
31 89 45
31 90 20
31 91 78
31 92 90
31 93 70
31 94 91
31 95 4
31 96 40
31 97 31
31 98 71
31 99 37
32 33 40
32 34 41
32 35 90
32 36 9
32 37 51
32 38 65
32 39 82
32 40 83
32 41 41
32 42 40
32 43 19
32 44 71
32 45 40
32 46 10
32 47 39
32 48 20
32 49 76
32 50 71
32 51 34
32 52 58
32 53 6
32 54 70
32 55 19
32 56 25
32 57 57
32 58 30
32 59 42
32 60 12
32 61 7
32 62 4
32 63 15
32 64 45
32 65 76
32 66 72
32 67 32
32 68 74
32 69 35
32 70 3
32 71 47
32 72 51
32 73 31
32 74 93
32 75 87
32 76 101
32 77 76
32 78 43
32 79 46
32 80 27
32 81 23
32 82 50
32 83 2
32 84 1
32 85 71
32 86 54
32 87 1
32 88 98
32 89 4
32 90 76
32 91 84
32 92 81
32 93 18
32 94 68
32 95 29
32 96 84
32 97 100
32 98 44
32 99 42
33 34 62
33 35 11
33 36 55
33 37 64
33 38 64
33 39 18
33 40 18
33 41 86
33 42 70
33 43 15
33 44 19
33 45 35
33 46 72
33 47 36
33 48 58
33 49 45
33 50 41
33 51 44
33 52 58
33 53 80
33 54 25
33 55 15
33 56 52
33 57 67
33 58 46
33 59 59
33 60 47
33 61 34
33 62 4
33 63 70
33 64 78
33 65 65
33 66 87
33 67 84
33 68 28
33 69 44
33 70 20
33 71 38
33 72 53
33 73 81
33 74 39
33 75 17
33 76 71
33 77 91
33 78 91
33 79 23
33 80 3
33 81 19
33 82 49
33 83 28
33 84 99
33 85 90
33 86 39
33 87 97
33 88 67
33 89 25
33 90 27
33 91 6
33 92 44
33 93 18
33 94 36
33 95 1
33 96 30
33 97 28
33 98 35
33 99 43
34 35 17
34 36 76
34 37 76
34 38 34
34 39 70
34 40 44
34 41 40
34 42 66
34 43 83
34 44 8
34 45 49
34 46 92
34 47 11
34 48 60
34 49 6
34 50 37
34 51 51
34 52 92
34 53 65
34 54 5
34 55 61
34 56 88
34 57 59
34 58 39
34 59 101
34 60 43
34 61 65
34 62 48
34 63 56
34 64 28
34 65 65
34 66 100
34 67 31
34 68 23
34 69 92
34 70 33
34 71 44
34 72 74
34 73 15
34 74 35
34 75 16
34 76 63
34 77 42
34 78 72
34 79 15
34 80 55
34 81 29
34 82 65
34 83 82
34 84 23
34 85 12
34 86 20
34 87 30
34 88 74
34 89 60
34 90 78
34 91 77
34 92 10
34 93 42
34 94 66
34 95 53
34 96 77
34 97 49
34 98 64
34 99 16
35 36 68
35 37 20
35 38 55
35 39 19
35 40 55
35 41 6
35 42 28
35 43 52
35 44 25
35 45 72
35 46 13
35 47 41
35 48 97
35 49 40
35 50 28
35 51 51
35 52 85
35 53 7
35 54 66
35 55 16
35 56 100
35 57 21
35 58 78
35 59 67
35 60 31
35 61 45
35 62 93
35 63 93
35 64 50
35 65 44
35 66 57
35 67 42
35 68 98
35 69 79
35 70 6
35 71 13
35 72 70
35 73 27
35 74 90
35 75 7
35 76 77
35 77 96
35 78 64
35 79 10
35 80 74
35 81 14
35 82 15
35 83 40
35 84 86
35 85 79
35 86 49
35 87 52
35 88 39
35 89 16
35 90 7
35 91 92
35 92 15
35 93 27
35 94 80
35 95 32
35 96 100
35 97 54
35 98 17
35 99 44
36 37 46
36 38 18
36 39 92
36 40 89
36 41 54
36 42 44
36 43 74
36 44 37
36 45 41
36 46 84
36 47 45
36 48 81
36 49 57
36 50 33
36 51 94
36 52 3
36 53 53
36 54 18
36 55 59
36 56 47
36 57 25
36 58 43
36 59 100
36 60 59
36 61 86
36 62 95
36 63 100
36 64 98
36 65 61
36 66 25
36 67 50
36 68 79
36 69 30
36 70 3
36 71 80
36 72 44
36 73 16
36 74 19
36 75 75
36 76 5
36 77 16
36 78 32
36 79 93
36 80 24
36 81 101
36 82 35
36 83 14
36 84 1
36 85 3
36 86 48
36 87 61
36 88 88
36 89 17
36 90 81
36 91 6
36 92 84
36 93 96
36 94 55
36 95 14
36 96 48
36 97 37
36 98 49
36 99 25
37 38 18
37 39 59
37 40 86
37 41 17
37 42 100
37 43 14
37 44 31
37 45 64
37 46 25
37 47 20
37 48 40
37 49 73
37 50 57
37 51 21
37 52 80
37 53 29
37 54 84
37 55 56
37 56 79
37 57 38
37 58 73
37 59 33
37 60 52
37 61 86
37 62 69
37 63 3
37 64 11
37 65 75
37 66 51
37 67 55
37 68 49
37 69 98
37 70 90
37 71 25
37 72 83
37 73 59
37 74 63
37 75 62
37 76 40
37 77 47
37 78 2
37 79 62
37 80 74
37 81 5
37 82 82
37 83 60
37 84 57
37 85 45
37 86 85
37 87 94
37 88 67
37 89 35
37 90 96
37 91 22
37 92 51
37 93 86
37 94 27
37 95 14
37 96 89
37 97 53
37 98 81
37 99 94
38 39 33
38 40 89
38 41 95
38 42 39
38 43 1
38 44 62
38 45 62
38 46 61
38 47 81
38 48 80
38 49 37
38 50 90
38 51 32
38 52 2
38 53 42
38 54 4
38 55 97
38 56 18
38 57 61
38 58 7
38 59 77
38 60 95
38 61 23
38 62 96
38 63 43
38 64 96
38 65 89
38 66 92
38 67 21
38 68 45
38 69 75
38 70 67
38 71 61
38 72 26
38 73 6
38 74 54
38 75 14
38 76 25
38 77 30
38 78 60
38 79 91
38 80 75
38 81 13
38 82 53
38 83 71
38 84 62
38 85 59
38 86 60
38 87 9
38 88 22
38 89 100
38 90 4
38 91 20
38 92 94
38 93 99
38 94 54
38 95 21
38 96 50
38 97 55
38 98 29
38 99 64
39 40 39
39 41 80
39 42 50
39 43 9
39 44 56
39 45 2
39 46 80
39 47 80
39 48 8
39 49 42
39 50 99
39 51 61
39 52 2
39 53 90
39 54 32
39 55 16
39 56 72
39 57 54
39 58 11
39 59 48
39 60 61
39 61 25
39 62 97
39 63 31
39 64 20
39 65 32
39 66 35
39 67 60
39 68 37
39 69 18
39 70 14
39 71 16
39 72 33
39 73 92
39 74 100
39 75 88
39 76 2
39 77 65
39 78 15
39 79 90
39 80 93
39 81 1
39 82 8
39 83 83
39 84 79
39 85 75
39 86 97
39 87 48
39 88 47
39 89 64
39 90 84
39 91 63
39 92 68
39 93 56
39 94 27
39 95 65
39 96 30
39 97 8
39 98 68
39 99 45
40 41 24
40 42 101
40 43 101
40 44 78
40 45 11
40 46 10
40 47 21
40 48 63
40 49 77
40 50 10
40 51 71
40 52 97
40 53 89
40 54 29
40 55 5
40 56 95
40 57 18
40 58 53
40 59 80
40 60 38
40 61 26
40 62 39
40 63 81
40 64 45
40 65 58
40 66 10
40 67 4
40 68 62
40 69 64
40 70 73
40 71 93
40 72 38
40 73 18
40 74 94
40 75 72
40 76 80
40 77 96
40 78 33
40 79 77
40 80 79
40 81 101
40 82 54
40 83 96
40 84 94
40 85 76
40 86 15
40 87 10
40 88 70
40 89 40
40 90 27
40 91 66
40 92 74
40 93 99
40 94 59
40 95 96
40 96 21
40 97 57
40 98 90
40 99 78
41 42 14
41 43 4
41 44 77
41 45 74
41 46 73
41 47 92
41 48 10
41 49 90
41 50 44
41 51 20
41 52 92
41 53 43
41 54 56
41 55 71
41 56 8
41 57 90
41 58 9
41 59 92
41 60 92
41 61 10
41 62 53
41 63 50
41 64 62
41 65 63
41 66 69
41 67 36
41 68 69
41 69 49
41 70 69
41 71 6
41 72 26
41 73 42
41 74 77
41 75 39
41 76 72
41 77 29
41 78 57
41 79 82
41 80 21
41 81 50
41 82 45
41 83 49
41 84 67
41 85 99
41 86 87
41 87 80
41 88 80
41 89 95
41 90 4
41 91 71
41 92 37
41 93 24
41 94 66
41 95 64
41 96 23
41 97 57
41 98 17
41 99 19
42 43 52
42 44 51
42 45 79
42 46 47
42 47 100
42 48 56
42 49 24
42 50 53
42 51 28
42 52 58
42 53 7
42 54 8
42 55 30
42 56 97
42 57 22
42 58 35
42 59 89
42 60 74
42 61 16
42 62 73
42 63 83
42 64 63
42 65 32
42 66 31
42 67 50
42 68 67
42 69 97
42 70 30
42 71 71
42 72 81
42 73 34
42 74 16
42 75 48
42 76 39
42 77 26
42 78 100
42 79 100
42 80 78
42 81 95
42 82 10
42 83 15
42 84 96
42 85 74
42 86 1
42 87 75
42 88 79
42 89 13
42 90 97
42 91 57
42 92 53
42 93 25
42 94 73
42 95 86
42 96 27
42 97 97
42 98 66
42 99 12
43 44 32
43 45 28
43 46 100
43 47 70
43 48 76
43 49 8
43 50 96
43 51 44
43 52 88
43 53 21
43 54 61
43 55 79
43 56 63
43 57 2
43 58 53
43 59 95
43 60 17
43 61 47
43 62 62
43 63 80
43 64 61
43 65 18
43 66 44
43 67 58
43 68 66
43 69 57
43 70 94
43 71 43
43 72 85
43 73 11
43 74 91
43 75 46
43 76 82
43 77 12
43 78 17
43 79 15
43 80 34
43 81 92
43 82 19
43 83 99
43 84 79
43 85 47
43 86 72
43 87 89
43 88 66
43 89 77
43 90 92
43 91 80
43 92 87
43 93 60
43 94 56
43 95 12
43 96 99
43 97 64
43 98 52
43 99 14
44 45 94
44 46 44
44 47 18
44 48 71
44 49 17
44 50 63
44 51 78
44 52 88
44 53 26
44 54 89
44 55 22
44 56 55
44 57 85
44 58 1
44 59 42
44 60 20
44 61 30
44 62 95
44 63 25
44 64 62
44 65 74
44 66 99
44 67 79
44 68 33
44 69 92
44 70 48
44 71 3
44 72 73
44 73 58
44 74 43
44 75 35
44 76 22
44 77 55
44 78 51
44 79 65
44 80 29
44 81 91
44 82 73
44 83 69
44 84 84
44 85 82
44 86 38
44 87 39
44 88 42
44 89 35
44 90 79
44 91 38
44 92 35
44 93 28
44 94 26
44 95 48
44 96 38
44 97 45
44 98 92
44 99 20
45 46 87
45 47 68
45 48 79
45 49 46
45 50 1
45 51 13
45 52 94
45 53 14
45 54 59
45 55 64
45 56 71
45 57 21
45 58 6
45 59 37
45 60 47
45 61 24
45 62 40
45 63 73
45 64 81
45 65 14
45 66 58
45 67 41
45 68 12
45 69 46
45 70 97
45 71 22
45 72 42
45 73 100
45 74 27
45 75 2
45 76 20
45 77 41
45 78 2
45 79 83
45 80 42
45 81 16
45 82 79
45 83 65
45 84 40
45 85 30
45 86 3
45 87 6
45 88 82
45 89 68
45 90 55
45 91 28
45 92 19
45 93 18
45 94 29
45 95 68
45 96 96
45 97 14
45 98 1
45 99 55
46 47 66
46 48 12
46 49 70
46 50 23
46 51 75
46 52 14
46 53 95
46 54 5
46 55 2
46 56 45
46 57 18
46 58 58
46 59 6
46 60 7
46 61 99
46 62 52
46 63 72
46 64 75
46 65 34
46 66 60
46 67 9
46 68 5
46 69 74
46 70 81
46 71 68
46 72 33
46 73 96
46 74 65
46 75 47
46 76 10
46 77 51
46 78 34
46 79 3
46 80 26
46 81 83
46 82 95
46 83 38
46 84 52
46 85 15
46 86 28
46 87 43
46 88 47
46 89 18
46 90 29
46 91 38
46 92 52
46 93 13
46 94 63
46 95 93
46 96 86
46 97 34
46 98 24
46 99 92
47 48 64
47 49 52
47 50 71
47 51 56
47 52 68
47 53 77
47 54 12
47 55 24
47 56 15
47 57 99
47 58 69
47 59 34
47 60 76
47 61 16
47 62 63
47 63 57
47 64 18
47 65 1
47 66 50
47 67 87
47 68 66
47 69 53
47 70 95
47 71 87
47 72 6
47 73 75
47 74 35
47 75 7
47 76 55
47 77 99
47 78 88
47 79 98
47 80 97
47 81 2
47 82 81
47 83 66
47 84 89
47 85 50
47 86 99
47 87 86
47 88 76
47 89 96
47 90 72
47 91 99
47 92 78
47 93 81
47 94 87
47 95 1
47 96 2
47 97 96
47 98 63
47 99 31
48 49 86
48 50 85
48 51 5
48 52 95
48 53 49
48 54 26
48 55 37
48 56 7
48 57 74
48 58 100
48 59 38
48 60 94
48 61 34
48 62 1
48 63 3
48 64 60
48 65 82
48 66 42
48 67 54
48 68 33
48 69 9
48 70 59
48 71 44
48 72 27
48 73 96
48 74 30
48 75 99
48 76 34
48 77 69
48 78 41
48 79 88
48 80 58
48 81 39
48 82 68
48 83 25
48 84 4
48 85 82
48 86 62
48 87 19
48 88 58
48 89 79
48 90 19
48 91 38
48 92 78
48 93 7
48 94 29
48 95 70
48 96 86
48 97 22
48 98 62
48 99 72
49 50 40
49 51 15
49 52 55
49 53 30
49 54 10
49 55 72
49 56 40
49 57 100
49 58 96
49 59 27
49 60 57
49 61 91
49 62 34
49 63 94
49 64 18
49 65 33
49 66 8
49 67 99
49 68 48
49 69 2
49 70 12
49 71 21
49 72 33
49 73 100
49 74 22
49 75 12
49 76 83
49 77 80
49 78 85
49 79 28
49 80 87
49 81 3
49 82 33
49 83 70
49 84 3
49 85 29
49 86 38
49 87 14
49 88 67
49 89 61
49 90 10
49 91 32
49 92 79
49 93 37
49 94 53
49 95 27
49 96 72
49 97 94
49 98 87
49 99 37
50 51 18
50 52 76
50 53 49
50 54 24
50 55 34
50 56 5
50 57 2
50 58 97
50 59 8
50 60 79
50 61 53
50 62 84
50 63 33
50 64 19
50 65 64
50 66 13
50 67 11
50 68 80
50 69 48
50 70 46
50 71 47
50 72 15
50 73 11
50 74 93
50 75 8
50 76 29
50 77 34
50 78 70
50 79 46
50 80 82
50 81 15
50 82 75
50 83 73
50 84 18
50 85 8
50 86 47
50 87 65
50 88 80
50 89 15
50 90 1
50 91 21
50 92 86
50 93 16
50 94 40
50 95 48
50 96 18
50 97 37
50 98 67
50 99 44
51 52 24
51 53 19
51 54 50
51 55 24
51 56 46
51 57 93
51 58 29
51 59 33
51 60 94
51 61 23
51 62 12
51 63 62
51 64 30
51 65 56
51 66 50
51 67 13
51 68 56
51 69 85
51 70 54
51 71 34
51 72 45
51 73 17
51 74 54
51 75 36
51 76 53
51 77 63
51 78 39
51 79 66
51 80 48
51 81 98
51 82 7
51 83 13
51 84 101
51 85 62
51 86 19
51 87 66
51 88 45
51 89 6
51 90 36
51 91 51
51 92 54
51 93 80
51 94 52
51 95 78
51 96 57
51 97 56
51 98 37
51 99 40
52 53 7
52 54 7
52 55 51
52 56 25
52 57 55
52 58 74
52 59 57
52 60 54
52 61 26
52 62 91
52 63 13
52 64 55
52 65 25
52 66 36
52 67 33
52 68 57
52 69 39
52 70 78
52 71 32
52 72 83
52 73 39
52 74 88
52 75 26
52 76 48
52 77 75
52 78 12
52 79 71
52 80 72
52 81 37
52 82 62
52 83 33
52 84 55
52 85 84
52 86 22
52 87 46
52 88 59
52 89 42
52 90 91
52 91 72
52 92 46
52 93 81
52 94 100
52 95 81
52 96 35
52 97 24
52 98 13
52 99 1
53 54 84
53 55 81
53 56 56
53 57 3
53 58 27
53 59 29
53 60 89
53 61 12
53 62 39
53 63 77
53 64 92
53 65 74
53 66 34
53 67 35
53 68 18
53 69 78
53 70 35
53 71 93
53 72 72
53 73 72
53 74 68
53 75 27
53 76 63
53 77 52
53 78 58
53 79 43
53 80 101
53 81 8
53 82 19
53 83 54
53 84 37
53 85 57
53 86 8
53 87 79
53 88 63
53 89 90
53 90 34
53 91 1
53 92 86
53 93 34
53 94 13
53 95 54
53 96 99
53 97 85
53 98 43
53 99 93
54 55 63
54 56 31
54 57 4
54 58 55
54 59 31
54 60 62
54 61 65
54 62 60
54 63 66
54 64 6
54 65 77
54 66 30
54 67 18
54 68 70
54 69 32
54 70 15
54 71 48
54 72 93
54 73 33
54 74 77
54 75 59
54 76 23
54 77 20
54 78 17
54 79 100
54 80 67
54 81 12
54 82 19
54 83 91
54 84 60
54 85 25
54 86 79
54 87 12
54 88 99
54 89 22
54 90 39
54 91 30
54 92 96
54 93 39
54 94 30
54 95 65
54 96 6
54 97 55
54 98 25
54 99 68
55 56 10
55 57 51
55 58 57
55 59 24
55 60 53
55 61 19
55 62 28
55 63 92
55 64 75
55 65 35
55 66 41
55 67 52
55 68 17
55 69 87
55 70 18
55 71 74
55 72 95
55 73 85
55 74 74
55 75 26
55 76 79
55 77 62
55 78 101
55 79 6
55 80 97
55 81 2
55 82 58
55 83 43
55 84 45
55 85 9
55 86 71
55 87 16
55 88 7
55 89 17
55 90 50
55 91 47
55 92 75
55 93 84
55 94 82
55 95 89
55 96 8
55 97 29
55 98 71
55 99 48
56 57 25
56 58 80
56 59 79
56 60 89
56 61 47
56 62 22
56 63 13
56 64 58
56 65 39
56 66 37
56 67 52
56 68 74
56 69 92
56 70 2
56 71 21
56 72 98
56 73 72
56 74 46
56 75 59
56 76 9
56 77 3
56 78 66
56 79 99
56 80 87
56 81 30
56 82 38
56 83 4
56 84 34
56 85 101
56 86 73
56 87 1
56 88 45
56 89 70
56 90 31
56 91 40
56 92 36
56 93 81
56 94 2
56 95 91
56 96 18
56 97 44
56 98 90
56 99 13
57 58 91
57 59 98
57 60 90
57 61 85
57 62 100
57 63 75
57 64 9
57 65 55
57 66 75
57 67 9
57 68 31
57 69 40
57 70 93
57 71 100
57 72 88
57 73 40
57 74 90
57 75 96
57 76 71
57 77 2
57 78 94
57 79 31
57 80 56
57 81 94
57 82 26
57 83 2
57 84 2
57 85 97
57 86 97
57 87 10
57 88 19
57 89 54
57 90 62
57 91 90
57 92 37
57 93 26
57 94 73
57 95 96
57 96 29
57 97 97
57 98 92
57 99 45
58 59 64
58 60 70
58 61 80
58 62 63
58 63 13
58 64 19
58 65 68
58 66 72
58 67 47
58 68 72
58 69 24
58 70 54
58 71 57
58 72 26
58 73 9
58 74 62
58 75 46
58 76 16
58 77 51
58 78 67
58 79 26
58 80 28
58 81 47
58 82 51
58 83 80
58 84 16
58 85 89
58 86 4
58 87 69
58 88 78
58 89 58
58 90 64
58 91 38
58 92 52
58 93 52
58 94 30
58 95 11
58 96 62
58 97 87
58 98 84
58 99 64
59 60 100
59 61 2
59 62 33
59 63 51
59 64 39
59 65 48
59 66 53
59 67 81
59 68 5
59 69 27
59 70 5
59 71 20
59 72 14
59 73 48
59 74 39
59 75 22
59 76 27
59 77 66
59 78 45
59 79 31
59 80 52
59 81 39
59 82 45
59 83 21
59 84 77
59 85 63
59 86 94
59 87 28
59 88 25
59 89 49
59 90 41
59 91 38
59 92 49
59 93 96
59 94 79
59 95 9
59 96 26
59 97 80
59 98 3
59 99 20
60 61 47
60 62 11
60 63 78
60 64 96
60 65 89
60 66 19
60 67 38
60 68 31
60 69 70
60 70 48
60 71 30
60 72 33
60 73 17
60 74 39
60 75 84
60 76 86
60 77 90
60 78 9
60 79 38
60 80 99
60 81 49
60 82 44
60 83 53
60 84 79
60 85 31
60 86 71
60 87 85
60 88 55
60 89 63
60 90 70
60 91 72
60 92 69
60 93 34
60 94 40
60 95 100
60 96 57
60 97 2
60 98 8
60 99 18
61 62 59
61 63 59
61 64 38
61 65 61
61 66 71
61 67 46
61 68 97
61 69 79
61 70 87
61 71 49
61 72 45
61 73 7
61 74 2
61 75 100
61 76 56
61 77 24
61 78 56
61 79 43
61 80 10
61 81 21
61 82 101
61 83 49
61 84 42
61 85 9
61 86 3
61 87 82
61 88 51
61 89 78
61 90 17
61 91 86
61 92 7
61 93 3
61 94 52
61 95 35
61 96 46
61 97 41
61 98 34
61 99 93
62 63 20
62 64 12
62 65 56
62 66 68
62 67 38
62 68 86
62 69 45
62 70 72
62 71 94
62 72 67
62 73 54
62 74 42
62 75 56
62 76 27
62 77 79
62 78 33
62 79 40
62 80 99
62 81 3
62 82 20
62 83 83
62 84 11
62 85 58
62 86 79
62 87 55
62 88 72
62 89 70
62 90 19
62 91 87
62 92 15
62 93 28
62 94 66
62 95 70
62 96 74
62 97 98
62 98 16
62 99 43
63 64 49
63 65 36
63 66 9
63 67 40
63 68 84
63 69 13
63 70 6
63 71 22
63 72 81
63 73 101
63 74 71
63 75 27
63 76 86
63 77 14
63 78 100
63 79 65
63 80 97
63 81 77
63 82 57
63 83 38
63 84 18
63 85 21
63 86 82
63 87 50
63 88 68
63 89 74
63 90 2
63 91 91
63 92 29
63 93 74
63 94 26
63 95 27
63 96 56
63 97 88
63 98 18
63 99 6
64 65 100
64 66 61
64 67 89
64 68 28
64 69 99
64 70 51
64 71 40
64 72 93
64 73 84
64 74 73
64 75 41
64 76 101
64 77 64
64 78 71
64 79 25
64 80 12
64 81 48
64 82 65
64 83 22
64 84 44
64 85 33
64 86 89
64 87 74
64 88 73
64 89 20
64 90 94
64 91 28
64 92 59
64 93 42
64 94 6
64 95 38
64 96 37
64 97 69
64 98 88
64 99 86
65 66 29
65 67 61
65 68 93
65 69 12
65 70 79
65 71 39
65 72 52
65 73 12
65 74 86
65 75 46
65 76 53
65 77 83
65 78 41
65 79 64
65 80 19
65 81 35
65 82 20
65 83 83
65 84 6
65 85 69
65 86 57
65 87 21
65 88 34
65 89 72
65 90 93
65 91 64
65 92 48
65 93 12
65 94 98
65 95 69
65 96 51
65 97 64
65 98 100
65 99 26
66 67 90
66 68 4
66 69 41
66 70 15
66 71 6
66 72 54
66 73 57
66 74 91
66 75 27
66 76 84
66 77 49
66 78 84
66 79 25
66 80 77
66 81 99
66 82 51
66 83 19
66 84 44
66 85 83
66 86 70
66 87 67
66 88 9
66 89 99
66 90 42
66 91 75
66 92 43
66 93 40
66 94 88
66 95 55
66 96 86
66 97 87
66 98 43
66 99 12
67 68 48
67 69 48
67 70 75
67 71 42
67 72 34
67 73 2
67 74 92
67 75 9
67 76 52
67 77 58
67 78 43
67 79 69
67 80 28
67 81 13
67 82 69
67 83 57
67 84 50
67 85 64
67 86 53
67 87 60
67 88 32
67 89 11
67 90 12
67 91 87
67 92 24
67 93 64
67 94 44
67 95 93
67 96 38
67 97 40
67 98 42
67 99 3
68 69 36
68 70 76
68 71 2
68 72 97
68 73 7
68 74 25
68 75 37
68 76 75
68 77 32
68 78 49
68 79 85
68 80 45
68 81 14
68 82 14
68 83 81
68 84 73
68 85 92
68 86 37
68 87 52
68 88 5
68 89 89
68 90 50
68 91 12
68 92 24
68 93 3
68 94 72
68 95 55
68 96 94
68 97 91
68 98 80
68 99 49
69 70 75
69 71 101
69 72 12
69 73 9
69 74 48
69 75 95
69 76 22
69 77 30
69 78 6
69 79 32
69 80 56
69 81 74
69 82 95
69 83 71
69 84 1
69 85 51
69 86 61
69 87 66
69 88 23
69 89 101
69 90 47
69 91 75
69 92 70
69 93 55
69 94 64
69 95 95
69 96 66
69 97 42
69 98 53
69 99 17
70 71 10
70 72 39
70 73 82
70 74 24
70 75 87
70 76 100
70 77 41
70 78 11
70 79 94
70 80 49
70 81 24
70 82 95
70 83 37
70 84 61
70 85 42
70 86 30
70 87 71
70 88 22
70 89 79
70 90 81
70 91 16
70 92 43
70 93 56
70 94 18
70 95 36
70 96 50
70 97 88
70 98 98
70 99 65
71 72 7
71 73 42
71 74 25
71 75 93
71 76 76
71 77 4
71 78 22
71 79 92
71 80 13
71 81 44
71 82 79
71 83 19
71 84 75
71 85 93
71 86 88
71 87 33
71 88 80
71 89 20
71 90 87
71 91 23
71 92 70
71 93 84
71 94 15
71 95 8
71 96 69
71 97 3
71 98 64
71 99 76
72 73 57
72 74 75
72 75 84
72 76 71
72 77 56
72 78 6
72 79 101
72 80 24
72 81 47
72 82 91
72 83 34
72 84 79
72 85 85
72 86 51
72 87 67
72 88 6
72 89 1
72 90 44
72 91 10
72 92 101
72 93 28
72 94 80
72 95 98
72 96 60
72 97 62
72 98 86
72 99 101
73 74 21
73 75 58
73 76 43
73 77 11
73 78 1
73 79 99
73 80 4
73 81 26
73 82 8
73 83 32
73 84 56
73 85 20
73 86 55
73 87 71
73 88 57
73 89 48
73 90 25
73 91 67
73 92 67
73 93 21
73 94 59
73 95 10
73 96 95
73 97 18
73 98 77
73 99 15
74 75 90
74 76 52
74 77 52
74 78 2
74 79 26
74 80 61
74 81 25
74 82 2
74 83 25
74 84 28
74 85 93
74 86 79
74 87 40
74 88 4
74 89 31
74 90 27
74 91 51
74 92 33
74 93 22
74 94 95
74 95 31
74 96 14
74 97 73
74 98 94
74 99 60
75 76 66
75 77 8
75 78 5
75 79 97
75 80 89
75 81 61
75 82 9
75 83 37
75 84 63
75 85 7
75 86 61
75 87 58
75 88 3
